order_id,sku,customer_id,customer_name,qty,priority,create_time,due_time,actual_completion_time,estimated_proc_hours,status,machine_type,family
WO-2025-047833,TLM-028,C003,伟世通,273,P1,2025-10-03 10:00:00,2025-10-07 00:00:00,2025-10-06 17:42:16,0.52,已完工,油压,TLM
WO-2024-047834,LFR-012,C013,问界,89,P2,2024-12-13 13:00:00,2024-12-22 09:00:00,2024-12-22 00:13:48,0.66,已完工,两板,LFR
WO-2025-047835,TLP-014,C013,问界,69,P2,2025-01-26 14:00:00,2025-02-01 01:00:00,2025-02-01 05:33:08,0.12,已完工,双色,TLP
WO-2024-047836,CUP-003,C019,布雷博,354,P2,2024-05-18 18:00:00,2024-05-26 11:00:00,2024-05-26 08:01:08,1.58,已完工,全电动,CUP
WO-2024-047837,DUO-018,C005,比亚迪,139,P2,2024-05-23 11:00:00,2024-06-01 05:00:00,2024-05-31 22:10:55,0.23,已完工,双色,DUO
WO-2024-047838,WLC-022,C018,李尔,86,P2,2024-08-27 16:00:00,2024-09-01 20:00:00,2024-09-01 19:06:28,0.2,已完工,双色,WLC
WO-2024-047839,DRH-021,C001,东风彼欧,50,P0,2024-08-18 08:00:00,2024-08-20 03:00:00,2024-08-20 02:08:35,0.24,已完工,全电动,DRH
WO-2025-047840,VEN-022,C002,本田技研,90,P1,2025-09-24 08:00:00,2025-09-27 23:00:00,2025-09-28 00:37:08,0.31,已完工,全电动,VEN
WO-2024-047841,DRH-025,C012,蔚来汽车,58,P2,2024-06-07 12:00:00,2024-06-16 17:00:00,2024-06-16 11:28:17,0.32,已完工,全电动,DRH
WO-2025-047842,LFR-013,C003,伟世通,107,P2,2025-08-08 10:00:00,2025-08-13 09:00:00,2025-08-13 13:59:23,0.29,已完工,两板,LFR
WO-2025-047843,BUM-006,C003,伟世通,228,P1,2025-12-05 13:00:00,2025-12-10 12:00:00,2025-12-10 02:56:23,1.31,已完工,油压,BUM
WO-2024-047844,DUO-020,C012,蔚来汽车,374,P1,2024-08-14 08:00:00,2024-08-17 17:00:00,2024-08-17 10:31:57,4.9,已完工,双色,DUO
WO-2024-047845,TLM-022,C012,蔚来汽车,97,P1,2024-06-04 13:00:00,2024-06-08 21:00:00,,1.7,待开工,油压,TLM
WO-2026-047846,BUM-020,C010,极氪,183,P2,2025-12-31 14:00:00,2026-01-06 14:00:00,2026-01-06 16:22:02,0.47,已完工,油压,BUM
WO-2026-047847,VEN-011,C003,伟世通,172,P2,2026-01-04 16:00:00,2026-01-12 21:00:00,2026-01-12 16:57:46,2.41,已完工,全电动,VEN
WO-2024-047848,VEN-007,C014,阿维塔,233,P1,2024-04-05 09:00:00,2024-04-08 06:00:00,2024-04-08 09:28:55,1.66,已完工,全电动,VEN
WO-2024-047849,DRH-021,C013,问界,199,P0,2024-01-24 11:00:00,2024-01-25 18:00:00,2024-01-25 06:48:36,0.95,已完工,全电动,DRH
WO-2025-047850,WLC-007,C011,理想汽车,291,P1,2025-09-21 14:00:00,2025-09-24 18:00:00,2025-09-24 08:50:01,2.12,已完工,双色,WLC
WO-2026-047851,VEN-026,C016,安波福,73,P1,2026-04-19 17:00:00,2026-04-24 08:00:00,2026-04-24 13:53:26,0.57,已完工,全电动,VEN
WO-2026-047852,VEN-011,C005,比亚迪,169,P2,2026-04-19 15:00:00,2026-04-25 02:00:00,2026-04-25 05:44:27,2.5,已完工,全电动,VEN
WO-2026-047853,BUM-015,C006,小鹏汽车,50,P2,2026-03-18 08:00:00,2026-03-24 20:00:00,2026-03-24 10:49:40,0.19,已完工,油压,BUM
WO-2024-047854,VEN-027,C011,理想汽车,180,P2,2024-07-04 16:00:00,2024-07-09 19:00:00,2024-07-09 21:37:02,1.84,已完工,全电动,VEN
WO-2024-047855,DUO-003,C012,蔚来汽车,103,P2,2024-04-07 16:00:00,2024-04-13 06:00:00,,0.43,待开工,双色,DUO
WO-2026-047856,VEN-016,C015,马瑞利,98,P2,2026-01-11 18:00:00,2026-01-21 06:00:00,,0.42,加工中,全电动,VEN
WO-2025-047857,DRH-019,C006,小鹏汽车,131,P2,2025-05-18 10:00:00,2025-05-26 01:00:00,2025-05-25 18:23:09,0.16,已完工,全电动,DRH
WO-2025-047858,TLM-024,C005,比亚迪,349,P1,2025-10-03 12:00:00,2025-10-08 11:00:00,2025-10-08 08:41:19,1.13,已完工,油压,TLM
WO-2024-047859,VEN-007,C010,极氪,147,P2,2024-01-30 12:00:00,2024-02-04 04:00:00,2024-02-04 03:24:11,1.2,已完工,全电动,VEN
WO-2024-047860,TLP-006,C010,极氪,132,P2,2024-04-29 11:00:00,2024-05-07 04:00:00,2024-05-06 18:48:06,0.27,已完工,双色,TLP
WO-2025-047861,TLM-024,C019,布雷博,422,P1,2025-12-04 17:00:00,2025-12-09 07:00:00,2025-12-09 04:56:52,1.31,已完工,油压,TLM
WO-2025-047862,LFR-017,C008,岚图汽车,50,P2,2025-12-21 18:00:00,2025-12-26 17:00:00,2025-12-26 05:39:28,0.1,已完工,两板,LFR
WO-2025-047863,VEN-008,C005,比亚迪,278,P2,2025-04-14 13:00:00,2025-04-19 08:00:00,2025-04-19 01:30:04,2.68,已完工,全电动,VEN
WO-2026-047864,LRB-012,C014,阿维塔,312,P2,2026-01-19 11:00:00,2026-01-25 13:00:00,2026-01-25 12:22:06,0.24,已完工,两板,LRB
WO-2024-047865,TLP-022,C009,路特斯,70,P1,2024-12-28 12:00:00,2025-01-02 01:00:00,2025-01-02 00:14:00,0.53,已完工,双色,TLP
WO-2025-047866,VEN-023,C016,安波福,353,P2,2025-09-08 16:00:00,2025-09-14 06:00:00,2025-09-14 10:34:50,4.01,已完工,全电动,VEN
WO-2024-047867,TLM-005,C009,路特斯,129,P2,2024-02-12 17:00:00,2024-02-21 00:00:00,2024-02-21 03:31:54,0.21,已完工,油压,TLM
WO-2024-047868,BUM-001,C014,阿维塔,302,P1,2024-04-20 15:00:00,2024-04-23 08:00:00,,0.44,待开工,油压,BUM
WO-2025-047869,DRH-028,C008,岚图汽车,100,P1,2025-07-05 14:00:00,2025-07-08 08:00:00,2025-07-08 07:48:30,0.43,已完工,全电动,DRH
WO-2024-047870,CUP-002,C001,东风彼欧,296,P1,2024-06-01 08:00:00,2024-06-05 12:00:00,2024-06-05 11:23:26,3.73,已完工,全电动,CUP
WO-2025-047871,DRH-024,C007,零跑汽车,152,P2,2025-07-16 11:00:00,2025-07-25 00:00:00,,0.18,待开工,全电动,DRH
WO-2024-047872,DUO-009,C006,小鹏汽车,803,P1,2024-01-27 08:00:00,2024-01-31 13:00:00,,4.11,待开工,双色,DUO
WO-2025-047873,WLC-013,C018,李尔,184,P2,2025-04-25 18:00:00,2025-05-04 17:00:00,,0.36,待开工,双色,WLC
WO-2024-047874,CUP-003,C007,零跑汽车,138,P2,2024-04-03 16:00:00,2024-04-07 21:00:00,2024-04-07 18:23:23,0.58,已完工,全电动,CUP
WO-2025-047875,LRB-001,C012,蔚来汽车,63,P2,2025-11-29 13:00:00,2025-12-09 09:00:00,2025-12-09 13:12:28,0.47,已完工,两板,LRB
WO-2024-047876,HND-019,C010,极氪,75,P2,2024-08-26 09:00:00,2024-09-03 02:00:00,,0.1,待开工,油压,HND
WO-2024-047877,DRH-006,C018,李尔,334,P1,2024-03-11 16:00:00,2024-03-15 12:00:00,2024-03-15 03:47:13,1.47,已完工,全电动,DRH
WO-2024-047878,LRB-005,C005,比亚迪,50,P2,2024-11-20 09:00:00,2024-11-27 05:00:00,2024-11-27 03:14:50,0.72,已完工,两板,LRB
WO-2025-047879,LRB-010,C017,麦格纳,222,P0,2025-07-02 11:00:00,2025-07-04 03:00:00,2025-07-04 08:05:18,1.49,已完工,两板,LRB
WO-2024-047880,DRH-029,C017,麦格纳,158,P2,2024-07-11 17:00:00,2024-07-20 14:00:00,,0.22,待开工,全电动,DRH
WO-2025-047881,LRB-017,C015,马瑞利,270,P2,2025-02-01 08:00:00,2025-02-08 10:00:00,2025-02-08 13:37:37,3.03,已完工,两板,LRB
WO-2025-047882,WLC-002,C001,东风彼欧,497,P2,2025-12-30 15:00:00,2026-01-08 00:00:00,2026-01-08 04:25:14,1.63,已完工,双色,WLC
WO-2025-047883,WLC-024,C020,采埃孚,663,P2,2025-11-10 17:00:00,2025-11-18 22:00:00,2025-11-19 01:00:00,5.75,已完工,双色,WLC
WO-2025-047884,TLP-001,C003,伟世通,165,P0,2025-11-21 18:00:00,2025-11-23 12:00:00,2025-11-23 14:10:25,0.18,已完工,双色,TLP
WO-2024-047885,CUP-004,C003,伟世通,50,P0,2024-03-15 16:00:00,2024-03-17 06:00:00,2024-03-17 07:04:45,0.06,已完工,全电动,CUP
WO-2025-047886,VEN-024,C006,小鹏汽车,229,P1,2025-08-21 17:00:00,2025-08-25 09:00:00,,2.67,加工中,全电动,VEN
WO-2025-047887,DRH-015,C006,小鹏汽车,122,P2,2025-04-20 14:00:00,2025-04-24 20:00:00,2025-04-24 10:22:29,0.45,已完工,全电动,DRH
WO-2024-047888,LRB-022,C011,理想汽车,177,P1,2024-03-05 13:00:00,2024-03-10 03:00:00,,0.36,待开工,两板,LRB
WO-2024-047889,TLM-007,C002,本田技研,50,P1,2024-05-07 18:00:00,2024-05-10 02:00:00,2024-05-09 17:54:53,0.2,已完工,油压,TLM
WO-2024-047890,WLC-017,C001,东风彼欧,2000,P2,2024-01-13 17:00:00,2024-01-21 02:00:00,,2.95,待开工,双色,WLC
WO-2024-047891,LFR-021,C003,伟世通,526,P2,2024-06-08 15:00:00,2024-06-14 06:00:00,,6.74,加工中,两板,LFR
WO-2026-047892,VEN-019,C001,东风彼欧,295,P2,2026-01-26 18:00:00,2026-02-03 18:00:00,2026-02-03 19:44:04,1.52,已完工,全电动,VEN
WO-2025-047893,DRH-020,C006,小鹏汽车,50,P2,2025-09-22 11:00:00,2025-09-28 00:00:00,2025-09-28 03:22:36,0.71,已完工,全电动,DRH
WO-2025-047894,WLC-005,C008,岚图汽车,70,P2,2025-11-06 18:00:00,2025-11-16 10:00:00,2025-11-16 04:59:59,0.03,已完工,双色,WLC
WO-2024-047895,TLP-004,C001,东风彼欧,232,P1,2024-05-30 12:00:00,2024-06-02 23:00:00,2024-06-02 21:45:16,1.13,已完工,双色,TLP
WO-2025-047896,LRB-021,C020,采埃孚,73,P2,2025-08-28 09:00:00,2025-09-05 14:00:00,,0.41,待开工,两板,LRB
WO-2025-047897,TLM-027,C009,路特斯,558,P1,2025-07-23 12:00:00,2025-07-27 23:00:00,2025-07-27 22:49:32,5.23,已完工,油压,TLM
WO-2025-047898,VEN-028,C012,蔚来汽车,97,P2,2025-01-27 11:00:00,2025-02-03 20:00:00,2025-02-04 01:52:33,0.06,已完工,全电动,VEN
WO-2024-047899,VEN-018,C010,极氪,392,P1,2024-10-06 17:00:00,2024-10-10 16:00:00,2024-10-10 10:11:06,3.21,已完工,全电动,VEN
WO-2025-047900,DRH-023,C013,问界,172,P1,2025-10-12 17:00:00,2025-10-15 18:00:00,2025-10-15 06:39:23,0.13,已完工,全电动,DRH
WO-2024-047901,TLM-026,C002,本田技研,228,P2,2024-07-06 12:00:00,2024-07-12 19:00:00,2024-07-12 08:19:32,0.34,已完工,油压,TLM
WO-2025-047902,LRB-014,C019,布雷博,50,P2,2025-04-27 16:00:00,2025-05-01 17:00:00,2025-05-01 20:20:39,0.14,已完工,两板,LRB
WO-2026-047903,HND-014,C011,理想汽车,372,P1,2026-04-10 18:00:00,2026-04-13 00:00:00,2026-04-12 21:48:20,0.32,已完工,油压,HND
WO-2024-047904,BUM-014,C005,比亚迪,111,P2,2024-03-21 13:00:00,2024-03-25 23:00:00,2024-03-25 11:37:48,0.26,已完工,油压,BUM
WO-2025-047905,LFR-011,C009,路特斯,183,P2,2025-01-16 11:00:00,2025-01-23 23:00:00,2025-01-24 04:55:13,0.42,已完工,两板,LFR
WO-2025-047906,CUP-015,C009,路特斯,116,P2,2025-08-31 18:00:00,2025-09-06 23:00:00,2025-09-06 13:46:18,0.29,已完工,全电动,CUP
WO-2025-047907,CUP-022,C012,蔚来汽车,129,P0,2025-07-26 13:00:00,2025-07-27 11:00:00,2025-07-27 00:25:28,0.14,已完工,全电动,CUP
WO-2025-047908,LFR-008,C020,采埃孚,150,P1,2025-02-01 09:00:00,2025-02-04 19:00:00,2025-02-04 08:13:05,0.05,已完工,两板,LFR
WO-2024-047909,LFR-007,C020,采埃孚,152,P0,2024-08-21 15:00:00,2024-08-22 18:00:00,2024-08-22 14:14:10,0.13,已完工,两板,LFR
WO-2024-047910,DRH-009,C014,阿维塔,230,P2,2024-06-02 13:00:00,2024-06-11 17:00:00,,1.04,加工中,全电动,DRH
WO-2026-047911,DRH-005,C017,麦格纳,170,P2,2026-04-07 09:00:00,2026-04-15 08:00:00,2026-04-15 11:46:06,0.63,已完工,全电动,DRH
WO-2025-047912,HND-004,C004,佛吉亚,506,P1,2025-11-06 18:00:00,2025-11-10 20:00:00,2025-11-10 20:16:15,6.64,已完工,油压,HND
WO-2025-047913,LFR-007,C010,极氪,83,P2,2025-06-15 17:00:00,2025-06-20 21:00:00,2025-06-20 18:53:29,0.07,已完工,两板,LFR
WO-2024-047914,TLP-021,C006,小鹏汽车,129,P1,2024-09-24 14:00:00,2024-09-28 21:00:00,2024-09-28 11:41:03,0.2,已完工,双色,TLP
WO-2024-047915,LRB-018,C001,东风彼欧,235,P2,2024-05-23 18:00:00,2024-06-01 04:00:00,2024-06-01 02:04:46,0.9,已完工,两板,LRB
WO-2024-047916,DRH-020,C008,岚图汽车,130,P2,2024-10-24 11:00:00,2024-10-30 05:00:00,2024-10-30 01:42:03,1.67,已完工,全电动,DRH
WO-2025-047917,BUM-018,C011,理想汽车,483,P1,2025-01-02 16:00:00,2025-01-07 01:00:00,2025-01-06 19:19:36,1.7,已完工,油压,BUM
WO-2024-047918,DRH-007,C010,极氪,288,P2,2024-09-20 18:00:00,2024-09-25 08:00:00,2024-09-24 21:17:46,0.94,已完工,全电动,DRH
WO-2025-047919,TLM-005,C015,马瑞利,200,P2,2025-02-11 11:00:00,2025-02-18 14:00:00,2025-02-18 17:10:21,0.36,已完工,油压,TLM
WO-2025-047920,LRB-014,C005,比亚迪,189,P2,2025-08-20 08:00:00,2025-08-26 01:00:00,2025-08-25 14:22:02,0.59,已完工,两板,LRB
WO-2024-047921,HND-005,C014,阿维塔,358,P1,2024-02-25 18:00:00,2024-03-01 06:00:00,2024-03-01 07:46:46,4.51,已完工,油压,HND
WO-2026-047922,TLM-005,C020,采埃孚,754,P1,2026-04-29 16:00:00,2026-05-04 03:00:00,2026-05-04 03:23:10,1.26,已完工,油压,TLM
WO-2025-047923,VEN-022,C015,马瑞利,50,P2,2025-10-16 15:00:00,2025-10-25 14:00:00,,0.18,待开工,全电动,VEN
WO-2025-047924,VEN-029,C002,本田技研,71,P2,2025-05-22 17:00:00,2025-05-28 07:00:00,2025-05-28 11:17:50,0.05,已完工,全电动,VEN
WO-2025-047925,VEN-006,C020,采埃孚,299,P2,2025-07-15 18:00:00,2025-07-22 20:00:00,2025-07-22 11:04:17,1.01,已完工,全电动,VEN
WO-2025-047926,VEN-004,C008,岚图汽车,607,P1,2025-01-14 08:00:00,2025-01-17 00:00:00,2025-01-16 15:59:28,0.93,已完工,全电动,VEN
WO-2025-047927,DRH-025,C012,蔚来汽车,50,P2,2025-05-12 10:00:00,2025-05-16 20:00:00,2025-05-16 22:36:15,0.26,已完工,全电动,DRH
WO-2025-047928,HND-025,C015,马瑞利,800,P2,2025-12-21 10:00:00,2025-12-29 08:00:00,,4.57,加工中,油压,HND
WO-2024-047929,LFR-018,C013,问界,238,P1,2024-07-01 09:00:00,2024-07-04 01:00:00,2024-07-03 20:44:15,0.71,已完工,两板,LFR
WO-2025-047930,BUM-026,C007,零跑汽车,76,P2,2025-12-03 13:00:00,2025-12-07 17:00:00,2025-12-07 11:29:50,0.34,已完工,油压,BUM
WO-2026-047931,CUP-007,C018,李尔,68,P2,2026-02-19 14:00:00,2026-02-24 11:00:00,2026-02-23 23:53:30,0.1,已完工,全电动,CUP
WO-2025-047932,WLC-025,C001,东风彼欧,98,P2,2025-11-18 18:00:00,2025-11-28 06:00:00,,0.49,加工中,双色,WLC
WO-2025-047933,DUO-007,C013,问界,79,P2,2025-12-30 14:00:00,2026-01-06 22:00:00,,0.35,待开工,双色,DUO
WO-2025-047934,VEN-021,C015,马瑞利,73,P0,2025-02-26 18:00:00,2025-02-27 22:00:00,2025-02-27 18:09:30,1.36,已完工,全电动,VEN
WO-2024-047935,HND-011,C020,采埃孚,108,P1,2024-09-30 17:00:00,2024-10-03 15:00:00,2024-10-03 12:08:50,0.81,已完工,油压,HND
WO-2025-047936,TLM-001,C002,本田技研,396,P1,2025-10-26 08:00:00,2025-10-30 17:00:00,2025-10-30 06:47:25,0.67,已完工,油压,TLM
WO-2025-047937,LRB-021,C008,岚图汽车,50,P1,2025-11-07 11:00:00,2025-11-11 20:00:00,2025-11-11 17:13:08,0.32,已完工,两板,LRB
WO-2024-047938,CUP-019,C010,极氪,82,P1,2024-06-05 09:00:00,2024-06-08 09:00:00,2024-06-08 01:32:35,0.46,已完工,全电动,CUP
WO-2025-047939,CUP-022,C006,小鹏汽车,289,P2,2025-12-25 12:00:00,2025-12-31 15:00:00,2025-12-31 15:01:51,0.35,已完工,全电动,CUP
WO-2024-047940,WLC-019,C016,安波福,168,P2,2024-05-24 11:00:00,2024-05-28 19:00:00,,0.57,已取消,双色,WLC
WO-2026-047941,BUM-013,C015,马瑞利,314,P2,2026-01-30 14:00:00,2026-02-07 03:00:00,2026-02-06 16:57:52,0.73,已完工,油压,BUM
WO-2025-047942,LFR-018,C009,路特斯,50,P2,2025-05-22 11:00:00,2025-05-27 18:00:00,2025-05-27 18:01:25,0.15,已完工,两板,LFR
WO-2025-047943,LRB-006,C010,极氪,1771,P1,2025-06-28 18:00:00,2025-07-01 07:00:00,2025-07-01 03:06:57,0.58,已完工,两板,LRB
WO-2025-047944,VEN-023,C005,比亚迪,374,P0,2025-06-23 11:00:00,2025-06-24 16:00:00,2025-06-24 19:15:37,3.69,已完工,全电动,VEN
WO-2024-047945,DRH-026,C003,伟世通,55,P2,2024-02-10 14:00:00,2024-02-19 15:00:00,2024-02-19 04:31:48,0.44,已完工,全电动,DRH
WO-2025-047946,DRH-013,C010,极氪,225,P2,2025-10-20 18:00:00,2025-10-28 23:00:00,2025-10-28 13:55:08,0.42,已完工,全电动,DRH
WO-2024-047947,HND-007,C006,小鹏汽车,101,P0,2024-04-20 14:00:00,2024-04-22 01:00:00,2024-04-21 13:30:30,0.23,已完工,油压,HND
WO-2024-047948,DRH-011,C007,零跑汽车,684,P2,2024-06-17 08:00:00,2024-06-26 02:00:00,,0.95,加工中,全电动,DRH
WO-2026-047949,LFR-015,C015,马瑞利,119,P2,2026-04-10 09:00:00,2026-04-14 17:00:00,2026-04-14 18:44:51,0.21,已完工,两板,LFR
WO-2025-047950,BUM-008,C016,安波福,587,P2,2025-01-08 15:00:00,2025-01-14 23:00:00,,1.12,待开工,油压,BUM
WO-2024-047951,TLP-001,C006,小鹏汽车,173,P1,2024-01-25 12:00:00,2024-01-29 12:00:00,,0.16,待开工,双色,TLP
WO-2024-047952,TLM-028,C013,问界,257,P1,2024-10-27 17:00:00,2024-11-01 11:00:00,2024-11-01 02:46:23,0.49,已完工,油压,TLM
WO-2025-047953,CUP-001,C007,零跑汽车,769,P0,2025-02-24 09:00:00,2025-02-26 00:00:00,2025-02-25 20:35:22,2.46,已完工,全电动,CUP
WO-2025-047954,DRH-006,C012,蔚来汽车,250,P1,2025-10-28 12:00:00,2025-11-01 07:00:00,,1.07,加工中,全电动,DRH
WO-2025-047955,DUO-014,C012,蔚来汽车,110,P1,2025-07-22 10:00:00,2025-07-24 12:00:00,2025-07-24 01:52:11,0.7,已完工,双色,DUO
WO-2025-047956,VEN-002,C007,零跑汽车,363,P1,2025-01-15 12:00:00,2025-01-18 20:00:00,2025-01-18 16:14:03,1.42,已完工,全电动,VEN
WO-2026-047957,WLC-023,C004,佛吉亚,78,P2,2026-01-12 08:00:00,2026-01-17 22:00:00,2026-01-17 18:45:32,0.2,已完工,双色,WLC
WO-2024-047958,CUP-025,C010,极氪,50,P2,2024-08-29 16:00:00,2024-09-05 23:00:00,2024-09-05 17:18:52,0.39,已完工,全电动,CUP
WO-2025-047959,DUO-016,C001,东风彼欧,360,P1,2025-11-19 09:00:00,2025-11-23 21:00:00,,0.36,待开工,双色,DUO
WO-2025-047960,VEN-030,C019,布雷博,139,P0,2025-03-11 18:00:00,2025-03-13 15:00:00,2025-03-13 08:11:48,0.65,已完工,全电动,VEN
WO-2025-047961,TLM-005,C007,零跑汽车,164,P2,2025-06-30 14:00:00,2025-07-09 18:00:00,2025-07-09 08:48:46,0.27,已完工,油压,TLM
WO-2024-047962,TLP-025,C005,比亚迪,821,P1,2024-09-01 09:00:00,2024-09-04 14:00:00,,3.74,待开工,双色,TLP
WO-2025-047963,TLP-024,C019,布雷博,168,P1,2025-02-16 14:00:00,2025-02-18 14:00:00,,0.95,待开工,双色,TLP
WO-2024-047964,TLM-018,C014,阿维塔,1623,P2,2024-10-14 09:00:00,2024-10-22 10:00:00,,5.1,待开工,油压,TLM
WO-2025-047965,HND-003,C009,路特斯,134,P2,2025-05-29 09:00:00,2025-06-05 10:00:00,2025-06-05 15:40:04,0.13,已完工,油压,HND
WO-2024-047966,DUO-004,C020,采埃孚,67,P2,2024-05-16 15:00:00,2024-05-21 06:00:00,,0.23,加工中,双色,DUO
WO-2025-047967,TLM-010,C001,东风彼欧,179,P2,2025-12-12 10:00:00,2025-12-19 15:00:00,2025-12-19 12:17:25,0.52,已完工,油压,TLM
WO-2024-047968,WLC-017,C010,极氪,149,P1,2024-12-02 14:00:00,2024-12-06 07:00:00,2024-12-06 11:15:19,0.22,已完工,双色,WLC
WO-2026-047969,HND-018,C013,问界,292,P2,2026-04-18 18:00:00,2026-04-24 23:00:00,2026-04-25 02:05:35,0.36,已完工,油压,HND
WO-2025-047970,CUP-011,C017,麦格纳,330,P2,2025-06-24 13:00:00,2025-06-30 11:00:00,,0.69,待开工,全电动,CUP
WO-2026-047971,DRH-018,C017,麦格纳,311,P2,2026-04-22 13:00:00,2026-04-28 17:00:00,,1.93,加工中,全电动,DRH
WO-2024-047972,CUP-014,C014,阿维塔,122,P1,2024-06-04 17:00:00,2024-06-08 01:00:00,2024-06-08 05:21:12,0.15,已完工,全电动,CUP
WO-2024-047973,DRH-016,C017,麦格纳,122,P1,2024-03-06 11:00:00,2024-03-11 05:00:00,,0.08,待开工,全电动,DRH
WO-2025-047974,HND-027,C009,路特斯,340,P2,2025-06-25 17:00:00,2025-07-01 21:00:00,2025-07-01 17:29:34,0.58,已完工,油压,HND
WO-2025-047975,LRB-001,C018,李尔,324,P2,2025-02-23 10:00:00,2025-02-28 22:00:00,2025-02-28 21:50:21,2.43,已完工,两板,LRB
WO-2024-047976,DRH-019,C003,伟世通,82,P1,2024-03-15 12:00:00,2024-03-18 11:00:00,2024-03-18 07:40:16,0.1,已完工,全电动,DRH
WO-2025-047977,LRB-022,C003,伟世通,717,P1,2025-10-05 16:00:00,2025-10-08 15:00:00,,1.56,待开工,两板,LRB
WO-2024-047978,TLP-003,C012,蔚来汽车,140,P1,2024-06-20 10:00:00,2024-06-22 15:00:00,,0.56,待开工,双色,TLP
WO-2025-047979,DRH-002,C020,采埃孚,720,P0,2025-12-17 11:00:00,2025-12-18 20:00:00,2025-12-18 08:44:35,0.73,已完工,全电动,DRH
WO-2025-047980,DRH-012,C015,马瑞利,102,P2,2025-08-17 13:00:00,2025-08-25 11:00:00,,0.47,已取消,全电动,DRH
WO-2025-047981,BUM-003,C020,采埃孚,65,P0,2025-02-26 16:00:00,2025-02-28 12:00:00,2025-02-28 08:18:23,0.11,已完工,油压,BUM
WO-2024-047982,LRB-001,C005,比亚迪,185,P2,2024-04-01 12:00:00,2024-04-09 23:00:00,2024-04-10 01:05:24,1.25,已完工,两板,LRB
WO-2026-047983,LRB-020,C005,比亚迪,407,P2,2026-02-23 13:00:00,2026-02-28 22:00:00,,0.46,加工中,两板,LRB
WO-2025-047984,TLM-012,C019,布雷博,212,P2,2025-11-28 14:00:00,2025-12-08 10:00:00,,1.31,加工中,油压,TLM
WO-2025-047985,WLC-015,C001,东风彼欧,194,P1,2025-01-24 13:00:00,2025-01-28 14:00:00,,0.62,待开工,双色,WLC
WO-2024-047986,TLM-024,C004,佛吉亚,148,P0,2024-09-04 14:00:00,2024-09-06 11:00:00,,0.43,已取消,油压,TLM
WO-2024-047987,CUP-019,C018,李尔,105,P2,2024-12-23 12:00:00,2024-12-27 21:00:00,2024-12-27 13:49:05,0.7,已完工,全电动,CUP
WO-2024-047988,DRH-017,C011,理想汽车,194,P2,2024-06-30 08:00:00,2024-07-09 17:00:00,2024-07-09 16:34:54,1.68,已完工,全电动,DRH
WO-2024-047989,CUP-001,C009,路特斯,55,P2,2024-10-13 09:00:00,2024-10-19 15:00:00,,0.18,待开工,全电动,CUP
WO-2026-047990,WLC-017,C012,蔚来汽车,410,P2,2026-03-17 15:00:00,2026-03-27 03:00:00,2026-03-26 17:54:47,0.58,已完工,双色,WLC
WO-2025-047991,WLC-021,C013,问界,106,P1,2025-07-18 18:00:00,2025-07-22 17:00:00,,2.05,加工中,双色,WLC
WO-2024-047992,VEN-007,C013,问界,94,P0,2024-06-29 14:00:00,2024-06-30 16:00:00,2024-06-30 08:29:27,0.75,已完工,全电动,VEN
WO-2024-047993,BUM-021,C012,蔚来汽车,197,P2,2024-05-17 17:00:00,2024-05-21 20:00:00,2024-05-21 21:21:14,3.34,已完工,油压,BUM
WO-2025-047994,DUO-010,C005,比亚迪,363,P1,2025-11-22 18:00:00,2025-11-26 22:00:00,2025-11-26 13:15:21,0.37,已完工,双色,DUO
WO-2024-047995,VEN-023,C013,问界,97,P0,2024-05-27 14:00:00,2024-05-29 10:00:00,2024-05-29 14:08:40,1.0,已完工,全电动,VEN
WO-2025-047996,BUM-005,C008,岚图汽车,287,P1,2025-05-26 09:00:00,2025-05-28 22:00:00,2025-05-28 19:46:59,1.22,已完工,油压,BUM
WO-2024-047997,DRH-016,C004,佛吉亚,495,P1,2024-07-14 08:00:00,2024-07-17 12:00:00,2024-07-17 08:42:56,0.36,已完工,全电动,DRH
WO-2025-047998,HND-004,C012,蔚来汽车,116,P1,2025-08-13 16:00:00,2025-08-17 23:00:00,2025-08-17 16:59:59,1.45,已完工,油压,HND
WO-2026-047999,CUP-001,C014,阿维塔,102,P2,2026-02-23 16:00:00,2026-02-28 01:00:00,2026-02-27 14:19:08,0.38,已完工,全电动,CUP
WO-2024-048000,BUM-027,C009,路特斯,413,P2,2024-01-09 10:00:00,2024-01-18 15:00:00,2024-01-18 12:17:43,6.22,已完工,油压,BUM
WO-2026-048001,TLM-008,C012,蔚来汽车,119,P2,2026-02-12 17:00:00,2026-02-22 08:00:00,,2.2,待开工,油压,TLM
WO-2024-048002,WLC-022,C008,岚图汽车,2000,P0,2024-04-12 18:00:00,2024-04-14 01:00:00,2024-04-14 03:21:36,4.84,已完工,双色,WLC
WO-2024-048003,WLC-006,C020,采埃孚,297,P1,2024-09-23 10:00:00,2024-09-27 22:00:00,2024-09-28 01:54:23,2.07,已完工,双色,WLC
WO-2024-048004,BUM-023,C015,马瑞利,311,P2,2024-08-11 14:00:00,2024-08-20 04:00:00,2024-08-19 20:52:27,0.09,已完工,油压,BUM
WO-2026-048005,LFR-013,C018,李尔,128,P2,2026-03-23 18:00:00,2026-03-29 08:00:00,2026-03-29 03:50:15,0.37,已完工,两板,LFR
